"ID","ESP_NAME","ADDRESS","CITY","COUNTY","STATE","ZIPCODE","LATITUDE","LONGITUDE","ESP_SCORE"
630826,"LA002004711","4241 Greenwood Ln","Shreveport","Caddo","LA",71109,32.466801,-93.821473,51
630827,"KS002000002","1312 SW Polk St","Topeka","Shawnee","KS",66612,39.042551,-95.685854,81
630829,"KS052000001","1003 Linn St","Pleasanton","Linn","KS",66075,38.174668,-94.710666,88
630834,"LA026000001","1300 W 6th St Apt 10","Kaplan","Vermilion","LA",70548,30.006578,-92.296703,62
630835,"LA042000030","2119 Scott St","Bossier City","Bossier","LA",71111,32.525314,-93.720498,27
630841,"LA011000002","113A Louisiana St","Westwego","Jefferson","LA",70094,29.909283,-90.147545,41
630850,"LA003000007","5656 Autumn Blossom Ave","Baton Rouge","East Baton Rouge","LA",70805,30.500915,-91.134906,88
630851,"LA002008910","458 E 66th St","Shreveport","Caddo","LA",71106,32.446288,-93.74893,56
630852,"LA042000040","2401 Bobbie St","Bossier City","Bossier","LA",71112,32.51688,-93.703824,53
630854,"MO002000014","3361 Denver Ave","Kansas City","Jackson","MO",64128,39.064107,-94.522529,95
630864,"MN062000001","125 5th St S","Delano","Wright","MN",55328,45.039211,-93.782499,80
630867,"MO001000044","1830 Ofallon St","Saint Louis","St. Louis City","MO",63106,38.640255,-90.203283,88
630868,"MO002000008","1300 W Bluff Dr","Kansas City","Jackson","MO",64108,39.086811,-94.600658,90
630872,"LA084000001","1008 Charles St","Saint Martinville","St. Martin","LA",70582,30.21112,-91.826127,83
630873,"NE001000021","2027 N 18th St","Omaha","Douglas","NE",68110,41.278175,-95.939437,61
630876,"MN167000002","120 Breckenridge Path","Eagle Lake","Blue Earth","MN",56024,44.172,-93.8957,79
630878,"MO076000001","535 N Lincoln St","East Prairie","Mississippi","MO",63845,36.782873,-89.387789,90
630881,"LA123000001","901 Neil Wagoner Dr Apt 59","Winnfield","Winn","LA",71483,31.910118,-92.633541,79
630883,"MO002000033","313A Paseo Blvd","Kansas City","Jackson","MO",64106,39.111954,-94.561698,96
630884,"MO012000001","209 W Cypress St","Charleston","Mississippi","MO",63834,36.921959,-89.350919,46
630887,"MO002000013","1800 Emanuel Cleaver II Blvd","Kansas City","Jackson","MO",64130,39.043737,-94.562767,99
630888,"LA097000001","100 Ellis Washington St","Grambling","Lincoln","LA",71245,32.530461,-92.718074,44
630893,"MO002000006","1319 Vine St","Kansas City","Jackson","MO",64106,39.098256,-94.562793,94
630895,"NE003000002","3021 W North Front St","Grand Island","Hall","NE",68803,40.920333,-98.375652,85
630900,"NM009000004","136A W Jonathon Dr","Espanola","Rio Arriba","NM",87532,35.9937,-106.0753,61
630903,"MO002000041","5215 Cleveland Ave","Kansas City","Jackson","MO",64130,39.031588,-94.540791,88
630905,"MO004000001","162 Fee Fee Rd","Maryland Heights","St. Louis County","MO",63043,38.717044,-90.424148,99
630906,"NE001000015","5904 Henninger Dr","Omaha","Douglas","NE",68104,41.315016,-96.001865,94
630908,"NE153000006","5405 N 108th St","Omaha","Douglas","NE",68164,41.307873,-96.08121,77
630910,"TX017000007","1524 Avenue B","Galveston","Galveston","TX",77550,29.309649,-94.785583,92
630915,"TX083000001","920 S Dempster St","Hamilton","Hamilton","TX",76531,31.694974,-98.121637,94
630916,"TX106000001","101 Johnson St Apt 1","Daingerfield","Morris","TX",75638,32.970158,-94.720263,83
630917,"NM009000005","259 Villa Alegre St","Santa Fe","Santa Fe","NM",87501,35.689696,-105.952613,91
630918,"TX274000001","220 Fred Blair Dr","Bartlett","Bell","TX",76511,30.799885,-97.42506,90
630919,"NM001000005","9725 Comanche Rd NE Apt 1","Albuquerque","Bernalillo","NM",87111,35.123625,-106.532962,69
630923,"TX037000005","2500 Allie Payne Rd Apt 551","Orange","Orange","TX",77632,30.141847,-93.761894,79
630924,"NM001000001","701 5th St SW Apt 14","Albuquerque","Bernalillo","NM",87102,35.078361,-106.654201,86
630926,"TX075000001","905 W Lord St","Quanah","Hardeman","TX",79252,34.30418,-99.748402,73
630928,"NM009000006","122 Villa Alegre St","Santa Fe","Santa Fe","NM",87501,35.689723,-105.95169,91
630929,"NE005000001","611 S 10th St","Ord","Valley","NE",68862,41.598327,-98.922311,77
630934,"NM006000003","500 Gomez Dr","Gallup","McKinley","NM",87301,35.537591,-108.729473,58
630936,"TX059000001","1401 Holly Dr","Center","Shelby","TX",75935,31.779526,-94.183693,99
630938,"NM022000001","601 El Paso Avenue","Springer","Colfax","NM",87747,36.363294,-104.598483,90
630941,"TX367000001","405 1/2 W 2nd St","Kyle","Hays","TX",78640,29.983268,-97.879979,58
630943,"MO066000001","801 S Main St","Chaffee","Scott","MO",63740,37.17333,-89.658927,83
630948,"TX017000006","2915 Ball St","Galveston","Galveston","TX",77550,29.299889,-94.799695,91
630949,"TX009000013","4700 Country Creek Dr","Dallas","Dallas","TX",75236,32.694878,-96.901034,94
630950,"NM006000001","400A Arnold St","Gallup","McKinley","NM",87301,35.518648,-108.758384,56
630952,"TX455000001","1201 Whitaker Ave","Odessa","Ector","TX",79763,31.848854,-102.385966,78
630954,"NM001000004","9109 Copper Ave NE Apt 29","Albuquerque","Bernalillo","NM",87123,35.080254,-106.546241,71
630955,"TX050000001","500 Broadway St Apt 38","Henderson","Rusk","TX",75652,32.158783,-94.78811,70
630971,"OH004000210","590 Dutch Colony Dr","Cincinnati","Hamilton","OH",45232,39.189547,-84.51136,66
630974,"OH003000926","1795 W 25th St","Cleveland","Cuyahoga","OH",44113,41.486822,-81.705234,67
630988,"OH003000925","2560 W 6th St","Cleveland","Cuyahoga","OH",44113,41.478453,-81.680272,90
630993,"OH003000927","2563 W 5th St","Cleveland","Cuyahoga","OH",44113,41.47888,-81.67906,90
631002,"OH007000012","666 N Howard St","Akron","Summit","OH",44310,41.102995,-81.514907,96
631004,"OH003000908","2700 Washington Ave","Cleveland","Cuyahoga","OH",44113,41.491847,-81.709584,82
631011,"OK073000008","2225 S Maybelle Ave Apt","Tulsa","Tulsa","OK",74107,36.128813,-96.001877,85
631019,"OK073000003","3721 N Quaker Ave Apt","Tulsa","Tulsa","OK",74106,36.207249,-95.973287,75
631039,"OK073000007","420 S Lawton Ave","Tulsa","Tulsa","OK",74127,36.148995,-96.000702,99
631040,"TX006000012","5808 Analissa","San Antonio","Bexar","TX",78214,29.37027,-98.478317,50
631042,"OK003000001","17 Comanche Hts","Comanche","Stephens","OK",73529,34.361834,-97.979794,83
631043,"NM088000003","800 Washington Ave","Grants","Cibola","NM",87020,35.155643,-107.829352,49
631048,"OK073000001","1643 E Ute St Apt","Tulsa","Tulsa","OK",74106,36.182818,-95.969021,88
631050,"TX006000002","506 Hays St","San Antonio","Bexar","TX",78202,29.430015,-98.474646,55
631051,"OK002002018","2101 S Harvey Ave","Oklahoma City","Oklahoma","OK",73109,35.445505,-97.519159,90
631052,"OK073000027","748 N Osage Dr Apt","Tulsa","Osage","OK",74106,36.166101,-96.002043,94
631073,"TX006000058","1639 Lamar St","San Antonio","Bexar","TX",78202,29.431095,-98.455826,90
631077,"OH007000048","285 N Howard St","Akron","Summit","OH",44304,41.093139,-81.51576,94
631078,"TX006000014","114 Hickman","San Antonio","Bexar","TX",78212,29.44622,-98.5045,73
631079,"TX006000022","425 SW 34th St","San Antonio","Bexar","TX",78237,29.424734,-98.568444,84
631081,"TX006000010","327 N Flores St","San Antonio","Bexar","TX",78205,29.427772,-98.494628,46
631088,"TX006000008","411 Barrera St","San Antonio","Bexar","TX",78210,29.414049,-98.484752,86
631096,"TX006000023","121 Avenue M","San Antonio","Bexar","TX",78212,29.471603,-98.492503,80
631099,"TX006000016","1215 Fair Ave","San Antonio","Bexar","TX",78223,29.384279,-98.459643,78
631121,"ND013000100","605 3rd St NE","Devils Lake","Ramsey","ND",58301,48.110856,-98.857231,67
631133,"NE098000001","800 Broadway St","Tecumseh","Johnson","NE",68450,40.368333,-96.188113,94
631134,"AR171000001","319 W Cedar St Apt 2","Greenwood","Sebastian","AR",72936,35.208715,-94.262278,76
631135,"IA012000001","204 W Orange St Apt 1","Tabor","Fremont","IA",51653,40.898253,-95.678174,84
631138,"AR081000001","328 S Treadwell St","Carthage","Dallas","AR",71725,34.073301,-92.556408,89
631139,"IA010000001","714 Jackson Ave Apt 1","Farragut","Fremont","IA",51639,40.720739,-95.476706,93
631142,"IL010000012","325 2nd St","Silvis","Rock Island","IL",61282,41.510827,-90.424973,80
631150,"IL032000002","1101 5th Ave","Rock Falls","Whiteside","IL",61071,41.77139,-89.69229,73
631154,"IL020000825","825 17th St","Moline","Rock Island","IL",61265,41.504363,-90.511728,80
631157,"IL001000012",1017,"East St Louis","St. Clair","IL",62205,38.622912,-90.130627,82
631163,"IL025000100","335 W 138th St","Riverdale","Cook","IL",60827,41.644745,-87.628879,92
631168,"IL086000002","444 S Church St","Princeton","Bureau","IL",61356,41.371117,-89.462782,82
631170,"IL059000001","504 Short St Apt 1","Mount Vernon","Jefferson","IL",62864,38.309292,-88.896519,92
631173,"IN005000009","810 S Monroe St","Muncie","Delaware","IN",47302,40.187576,-85.38047,90
631174,"IL060000001","405 S Combs St","Ridgway","Gallatin","IL",62979,37.796364,-88.263592,86
631175,"IL066000006","401 E School St Apt 1","Cave In Rock","Hardin","IL",62919,37.472444,-88.164033,93
631176,"IL081000001","525 3rd St","Savanna","Carroll","IL",61074,42.095639,-90.155958,74
631177,"IL067000008","116 Washington St","Anna","Union","IL",62906,37.460436,-89.250187,82
631178,"IL045000001","110 Front St","Mound City","Pulaski","IL",62963,37.083421,-89.162451,64
631179,"IL058000001","115 E Clara St Apt 1","Golconda","Pope","IL",62938,37.360464,-88.488888,94
631181,"IN005000011","900 S Jefferson St","Muncie","Delaware","IN",47302,40.186483,-85.384306,92
631183,"IN005000008","4314 S Pinewood Dr","Muncie","Delaware","IN",47302,40.154432,-85.387137,86
631187,"IN005000005","3300 S Juniper Ln","Muncie","Delaware","IN",47302,40.163783,-85.362541,80
631188,"IN005000012","915 S Vine St","Muncie","Delaware","IN",47302,40.18631,-85.379815,89
631189,"KS013000001","8 Highland Hvn","Hanover","Washington","KS",66945,39.893851,-96.868472,83
631192,"IL089000200","234 W Garden St","Dekalb","Dekalb","IL",60115,41.927625,-88.758113,93
631193,"KS010000001","403 Edward St Apt 39","Seneca","Nemaha","KS",66538,39.829462,-96.061328,88
631195,"KS008000001","100 Southern Hts Apt 1","Holton","Jackson","KS",66436,39.459334,-95.7418,93
631213,"KS014000001","305 Cedar St","Linn","Washington","KS",66953,39.68035,-97.08996,78
631214,"MI031000001","563 Howell Ave","Muskegon Heights","Muskegon","MI",49444,43.20765,-86.230083,68
631218,"MI031000002","65 E Columbia Ave","Muskegon Heights","Muskegon","MI",49444,43.199334,-86.242835,79
631220,"KS045000001","1302 Elm St","Galena","Cherokee","KS",66739,37.069532,-94.642636,88
631222,"MN071000001","209 International Dr Apt 1B","Red Lake Falls","Red Lake","MN",56750,47.875293,-96.279074,60
631224,"MI041000001","1805 Milton Ave","Big Rapids","Mecosta","MI",49307,43.709576,-85.466916,98
631225,"MN077000001","800 S 4th Ave","Albert Lea","Freeborn","MN",56007,43.64178,-93.383434,66
631230,"MI038000001","1225 Laurel Ln","Jackson","Jackson","MI",49203,42.234711,-84.394729,75
631231,"MN095000001","31203 N Oak St Apt 111","Pequot Lakes","Crow Wing","MN",56472,46.605583,-94.320358,68
631232,"MO009000001","800 E Elm St","Jefferson City","Cole","MO",65101,38.567403,-92.166802,89
631233,"MI037000001","25525 Lawn St","Roseville","Macomb","MI",48066,42.484167,-82.940057,74
631234,"MO033000001","801 Evans Circle Dr Apt 3","Mound City","Holt","MO",64470,40.132597,-95.234992,89
631235,"MN026000001","501 N 1st St","Montevideo","Chippewa","MN",56265,44.948514,-95.725476,85
631236,"MO011000001","205 Farror St","Moberly","Randolph","MO",65270,39.421926,-92.435257,96
631237,"MO188000002","1009 E 36th St","Joplin","Newton","MO",64804,37.048783,-94.513459,96
631239,"MI051000001","1370 Electric Ave","Lincoln Park","Wayne","MI",48146,42.254802,-83.170995,86
631241,"NE037000001","107 S 4th St Apt 12","Newman Grove","Madison","NE",68758,41.746541,-97.779258,90
631242,"MN086000001","610 Central Ave W Apt 111","Greenbush","Roseau","MN",56726,48.699821,-96.186502,44
631245,"NE031000001","705 W Seward Apt 130","Blue Hill","Webster","NE",68930,40.3275,-98.4535,95
631247,"NE073000001","207 E 5th St Apt 111","Emerson","Dakota","NE",68733,42.3201,-96.5518,81
631248,"MI040000001","22400 15 Mile Rd","Clinton Twp","Macomb","MI",48035,42.554715,-82.88958,80
631250,"MN048000001","216 N McKenzie St","Luverne","Rock","MN",56156,43.656071,-96.206299,95
631251,"MN097000001","221 1st St NE","New Richland","Waseca","MN",56072,43.895208,-93.491302,57
631254,"MN088000001","601 Central Ave","Long Prairie","Todd","MN",56347,45.973969,-94.855753,81
631255,"MO017000001","210 S Pleasant St","Independence","Jackson","MO",64050,39.090625,-94.421555,99
631257,"MO020000001","217 N 5th St","Hayti","Pemiscot","MO",63851,36.235557,-89.747049,96
631258,"NE023000001","712 F St","Schuyler","Colfax","NE",68661,41.443857,-97.052246,81
631261,"MI114000001","1205 Saint Clair River Dr","Algonac","St. Clair","MI",48001,42.6191,-82.530566,92
631263,"MN047000001","516 Main Ave N","Bagley","Clearwater","MN",56621,47.526875,-95.398299,72
631265,"MO188000001","128 S Wall Ave","Joplin","Jasper","MO",64801,37.090306,-94.515635,88
631267,"MN059000001","905 7th St SW","Pine City","Pine","MN",55063,45.81909,-92.972035,79
631268,"MN083000001","500 Holden Ave Apt 111","Henning","Otter Tail","MN",56551,46.321782,-95.443678,76
631270,"NE033000001","406 N B St","Edgar","Clay","NE",68935,40.371402,-97.96851,96
631272,"TX056000001","Delaney Circle","Colorado City","Mitchell","TX",79512,32.4007,-100.8423,85
631281,"TX169000001","402 E Cedar Ave","Comanche","Comanche","TX",76442,31.906264,-98.600217,64
631283,"TX076000001","1301 W Dallas Ave","Cooper","Delta","TX",75432,33.373539,-95.702045,73
631286,"OK024000002","1121 Forrest Ave","Ada","Pontotoc","OK",74820,34.785183,-96.681744,80
631292,"TX022000004","204A E Wichita St","Wichita Falls","Wichita","TX",76306,33.926344,-98.489584,91
631299,"OK148000001","602 Leisure Dr","Tecumseh","Pottawatomie","OK",74873,35.267923,-96.930121,61
631308,"TX069000010","101 W Labadie Ave Apt 221","De Leon","Comanche","TX",76444,32.108234,-98.537265,88
631310,"TX233000001","714 Project Rd","Garrison","Nacogdoches","TX",75946,31.830378,-94.485017,81
631312,"TX061000001","912 W 8th St","Sweetwater","Nolan","TX",79556,32.472263,-100.420628,69
631313,"TX325000001","408 W High St","Throckmorton","Throckmorton","TX",76483,33.180116,-99.182717,80
631314,"OK149000001","300 Melville Dr Apt 111","Pauls Valley","Garvin","OK",73075,34.720947,-97.215655,77
631316,"TX020000001","1047 Bryant St","Bryan","Brazos","TX",77803,30.667115,-96.379288,94
631319,"TX223000001","101 Didrikson St","Newton","Newton","TX",75966,30.84904,-93.748533,83
631326,"TN058000001","225A Ross Blvd","Greeneville","Greene","TN",37743,36.170896,-82.842328,96
631335,"AR016000001","100 Fort Lookout Mnr","Camden","Ouachita","AR",71701,33.595828,-92.831336,65
631339,"TX356000001","401 E Beck St","Big Sandy","Upshur","TX",75755,32.58843,-95.10281,74
631340,"WV018000001","1600 Hill Ave","Bluefield","Mercer","WV",24701,37.265092,-81.243323,90
631343,"IL030000001","600 S 6th St","Brooklyn","St. Clair","IL",62059,38.654794,-90.164167,75
631346,"AR016000003","100 Carver Ct","Camden","Ouachita","AR",71701,33.580142,-92.831499,78
631351,"WV027000001","916 W Pike St","Clarksburg","Harrison","WV",26301,39.281848,-80.353492,87
631355,"WI047000001","2201 Erie Ave","Sheboygan","Sheboygan","WI",53081,43.754835,-87.735765,63
631356,"TX046000002","810 N Mayberry Rd Apt 107","Mission","Hidalgo","TX",78572,26.212492,-98.31795,71
631361,"NY057000001","100 Greenvale Cir","White Plains","Westchester","NY",10607,41.039422,-73.787709,78
631364,"PA002000143","1700 S Natrona St","Philadelphia","Philadelphia","PA",19145,39.93311,-75.198821,84
631368,"ME011000001","941 Main St","Sanford","York","ME","04073",43.438159,-70.774817,87
631372,"NY028000120","133 Steinmetz Homes","Schenectady","Schenectady","NY",12304,42.7937,-73.9243,82
631375,"PA002000160","2811 N 11th St","Philadelphia","Philadelphia","PA",19133,39.994977,-75.148655,84
631379,"PA002000153","813 N Lex St","Philadelphia","Philadelphia","PA",19104,39.967053,-75.211654,81
631381,"PA002000130","4349 Ridge Ave","Philadelphia","Philadelphia","PA",19129,40.010253,-75.196948,80
631382,"PA009000010","1349 Avenue D","Reading","Berks","PA",19601,40.356597,-75.945276,83
631384,"PA009000030","815 Franklin St","Reading","Berks","PA",19602,40.333776,-75.92154,86
631385,"PA002000139","3001 Moore St","Philadelphia","Philadelphia","PA",19145,39.931845,-75.197325,80
631387,"PA002000149","1332 Webster St","Philadelphia","Philadelphia","PA",19147,39.940138,-75.16523,77
631388,"VA029000001","212 Fairfax Ave","Richlands","Tazewell","VA",24641,37.095824,-81.805244,88
631393,"PA002000136","1317 Fitzwater St","Philadelphia","Philadelphia","PA",19147,39.941786,-75.164366,92
631394,"VA015000001","200 6th St NW","Norton","Norton","VA",24273,36.936041,-82.628616,81
631489,"AK001000216","700 CHASE AVE","Cordova","Valdez-Cordova","AK",99574,60.543132,-145.74205,86
631490,"AK001000260","605 E. 3RD AVE","Nome","Nome","AK",99762,64.496508,-165.392124,82
631494,"AK001000247","1281 E 19th Ave","Anchorage","Anchorage","AK",99501,61.203567,-149.85923,85
631495,"AK001000279","130 Bryant St","Ketchikan","Ketchikan Gateway","AK",99901,55.355571,-131.691608,95
631496,"AK001000263","110 BREMNER ST","Valdez","Valdez-Cordova","AK",99686,61.132219,-146.353261,94
631530,"FL004000001","808 Dunbar Ct","Orlando","Orange","FL",32805,28.533543,-81.38624,97
631783,"NY041000562","6 Fromm Pl","Rochester","Monroe","NY",14605,43.16954,-77.592354,85
634610,"VA006000018","701 Easy St","Norfolk","Norfolk","VA",23505,36.908781,-76.254507,94
634612,"FL027000104","604 Webb Dr NE","Live Oak","Suwannee","FL",32064,30.300215,-82.970477,71
637408,"TN020000001","512A E Castle St","Murfreesboro","Rutherford","TN",37130,35.84039,-86.383872,93
637471,"NY005000040","624 Clinton St","Brooklyn","Kings","NY",11231,40.673897,-74.002494,76
637472,"NY005013510","2041 Pacific St Apt","Brooklyn","Kings","NY",11233,40.676076,-73.920377,76
637473,"NY005010700","1230 Sutter Ave","Brooklyn","Kings","NY",11208,40.672525,-73.872477,70
637474,"NY005010360","2263 Batchelder St","Brooklyn","Kings","NY",11229,40.597328,-73.938161,72
637633,"MD002000011","1006 Shellbanks Rd","Baltimore","Baltimore City","MD",21225,39.249254,-76.629344,49
637634,"MD002000001","901 Valley St","Baltimore","Baltimore City","MD",21202,39.300245,-76.604702,47
637635,"MD002000108","1381 N Carey St","Baltimore","Baltimore City","MD",21217,39.305164,-76.638824,62
637636,"MD002000109","1332 N Calhoun St","Baltimore","Baltimore City","MD",21217,39.304096,-76.640626,31
637637,"MD002000005","225 Silver Ct","Baltimore","Baltimore City","MD",21231,39.294052,-76.598208,51
637641,"MD002000123","1314 Berry St","Baltimore","Baltimore City","MD",21211,39.331614,-76.637713,61
638975,"NY005011720","2950 W 35th St","Brooklyn","Kings","NY",11224,40.574195,-74.000773,52
639438,"IL030000003","4701 Bates St","Centreville","St. Clair","IL",62207,38.581887,-90.122146,68
639461,"UT003000001","1966 S 200 E","Salt Lake City","Salt Lake","UT",84115,40.727437,-111.885626,86
639795,"IN011000011","357 Old Duneland Pkwy","Gary","Lake","IN",46403,41.603116,-87.271808,92
640664,"IL001000006","2903 Waverly Ave","Washingtn Park","St. Clair","IL",62204,38.635497,-90.117838,56
640665,"MO003000001","2906 S 36th Pl","Saint Joseph","Buchanan","MO",64503,39.737985,-94.805532,59
641598,"VA004000008","3902 Old Dominion Blvd","Alexandria","Alexandria","VA",22305,38.841736,-77.066939,89
641604,"AL007000050","909 S Ussery St Apt Q58","Dothan","Houston","AL",36301,31.213318,-85.387241,95
641607,"AL008000002","213A G.W.C. HOMES","Selma","Dallas","AL",36701,32.4247,-87.0574,86
641611,"AL126000001","237B Bowden St","Brundidge","Pike","AL",36010,31.71244,-85.820752,85
641612,"AL118000001","816 S Randolph Ave","Eufaula","Barbour","AL",36027,31.881936,-85.144374,90
641613,"AL083000001","53 Truman Ln","Collinsville","Dekalb","AL",35961,34.257609,-85.868377,90
641614,"AL008000008","52A Rangedale Apts","Selma","Dallas","AL",36703,32.429024,-87.012282,94
641615,"AL063000001","11 Hillcrest Cir","Oneonta","Blount","AL",35121,33.946137,-86.467025,82
641619,"AL115000001","11 Nell Ct","Enterprise","Coffee","AL",36330,31.306033,-85.844511,69
641620,"AL101000001","196 Ash Dr","Abbeville","Henry","AL",36310,31.560597,-85.249577,93
641621,"AR004000019","4812 W 14th St","Little Rock","Pulaski","AR",72204,34.739172,-92.327824,75
641622,"AR004000018","4706 W 13th St Apt A","Little Rock","Pulaski","AR",72204,34.740136,-92.326468,74
641623,"AL189000001","106A Garner St","Madison","Madison","AL",35758,34.691331,-86.74816,81
641624,"AL145000001","80 Elm St Apt 67","Brantley","Crenshaw","AL",36009,31.589127,-86.258953,81
641627,"AL142000102","15 Boyd St","Newton","Dale","AL",36352,31.333322,-85.605279,98
641630,"AL171012346","212 Buck Avenue","Uniontown","Perry","AL",36786,32.45201,-87.508645,63
641631,"CA004000228","530 King Ave","Wilmington","Los Angeles","CA",90744,33.774166,-118.275197,71
641632,"CA004000225","327 King Ave","Wilmington","Los Angeles","CA",90744,33.773551,-118.274747,60
641633,"AR004000026","1205 S Park St","Little Rock","Pulaski","AR",72202,34.739667,-92.297464,89
641634,"AR004000020","8 Harris Cir","Little Rock","Pulaski","AR",72206,34.705686,-92.251959,65
641636,"AR035000001","120 S Elm Ter","Searcy","White","AR",72143,35.245051,-91.740809,90
641638,"AR004000028","103 Legacy Cir","Little Rock","Pulaski","AR",72206,34.705703,-92.253349,86
641641,"AR166000001","506 Oakland","De Witt","Arkansas","AR",72042,34.290465,-91.335454,65
641643,"CA004000403","1725 E 53rd St","Los Angeles","Los Angeles","CA",90058,33.994802,-118.242194,88
641644,"CA004000409","667 E 88th Pl","Los Angeles","Los Angeles","CA",90002,33.956662,-118.263694,79
641645,"CA004000401","4418 Florizel St","Los Angeles","Los Angeles","CA",90032,34.086933,-118.192442,79
641646,"CA004000406","201 E Elmyra St","Los Angeles","Los Angeles","CA",90012,34.06358,-118.231121,88
641647,"CA004000404","100 N Centre St","San Pedro","Los Angeles","CA",90731,33.743294,-118.283307,76
641648,"CA004000422","12927 1/2 Pierce St","Pacoima","Los Angeles","CA",91331,34.265859,-118.415478,85
641650,"CA004000413","11415 Zamora Ave","Los Angeles","Los Angeles","CA",90059,33.930359,-118.250616,83
641651,"CA028000004","1662 Thomas Conboy Ave","Firebaugh","Fresno","CA",93622,36.867847,-120.461993,81
641652,"CA025000001","131 W Del Norte St Apt 1","Eureka","Humboldt","CA",95501,40.790469,-124.172288,61
641653,"CA006000001","1132 N Sherman Ct","Fresno","Fresno","CA",93701,36.75672,-119.773259,77
641654,"CA005000107","480 Redwood Ave","Sacramento","Sacramento","CA",95815,38.609982,-121.456447,80
641655,"CA006000005","939 W California Ave","Fresno","Fresno","CA",93706,36.721055,-119.822887,90
641656,"CA006000007","2086 N Fresno St","Fresno","Fresno","CA",93703,36.76944,-119.781345,89
641659,"CA006000002","640 E California Ave","Fresno","Fresno","CA",93706,36.721183,-119.803738,83
641660,"CA007000201","340 Dos Rios St","Sacramento","Sacramento","CA",95811,38.593378,-121.485049,80
641662,"CO001000051","944 S Sheridan Blvd","Denver","Denver","CO",80226,39.699644,-105.053023,86
641663,"CA028000007","14570 W California Ave Apt 101","Kerman","Fresno","CA",93630,36.720719,-120.054464,96
641664,"CA028000006","22297 Idaho St","San Joaquin","Fresno","CA",93660,36.6085,-120.188,80
641666,"CO001000008","2700 W 11th Ave","Denver","Denver","CO",80204,39.733725,-105.02056,94
641668,"CO001000050","2235 Newport St","Denver","Denver","CO",80207,39.750219,-104.909606,83
641670,"CO001000014","1790 W Mosier Pl","Denver","Denver","CO",80223,39.695617,-105.008602,91
641671,"CO001000020","1710 N Williams St","Denver","Denver","CO",80218,39.743385,-104.965779,86
641675,"CO002000200","260 Lamar Ave","Pueblo","Pueblo","CO",81004,38.263107,-104.621693,84
641676,"CO002000400","2124 Norman Ln","Pueblo","Pueblo","CO",81005,38.227023,-104.663755,88
641677,"CO002000100","2702 Crawford St","Pueblo","Pueblo","CO",81004,38.240801,-104.64317,91
641678,"CO008000001","312 Pine St","Antonito","Conejos","CO",81120,37.074156,-106.011149,91
641679,"CT015000006","11 May St","Ansonia","New Haven","CT","06401",41.338844,-73.085328,38
641680,"CO007000001","864 N 10th St","Holly","Prowers","CO",81047,37.9556,-102.1543,88
641682,"CO006000001","1106 Parkview Ave","Lamar","Prowers","CO",81052,38.079841,-102.615545,79
641685,"CT003000001","124 Wooster St","Hartford","Hartford","CT","06120",41.781848,-72.674498,59
641686,"CT003000015","182 Seymour St","Hartford","Hartford","CT","06106",41.757168,-72.680269,54
641693,"CT005000002","1 Dobek Rd","New Britain","Hartford","CT","06053",41.699526,-72.79535,55
641695,"CT019000003","249 Milbank Ave Apt 313","Greenwich","Fairfield","CT","06830",41.025906,-73.622498,95
641696,"CT020000006","38 Beckerle St","Danbury","Fairfield","CT","06811",41.414946,-73.467221,95
641697,"CT035000001","32 Smith St","Seymour","New Haven","CT","06483",41.396378,-73.056976,91
641698,"CT047000002","14 Lewis Cir","Naugatuck","New Haven","CT","06770",41.48141,-73.062592,88
641699,"FL055000002","612 S Dade Ave","Arcadia","Desoto","FL",34266,27.209701,-81.867645,75
641700,"CT035000002","133 Walnut St","Seymour","New Haven","CT","06483",41.388954,-73.064434,73
641701,"CT047000001","71 Osborn Rd","Naugatuck","New Haven","CT","06770",41.471472,-73.032878,87
641703,"FL015000004","20552 SE Fuqua Cir Apt 1008","Blountstown","Calhoun","FL",32424,30.43265,-85.046769,79
641704,"GA144000001","611A Anderson St","Tignall","Wilkes","GA",30668,33.865731,-82.746742,72
641705,"GA007000004","1369 Woodliff St","Macon","Bibb","GA",31201,32.845388,-83.639445,52
641706,"GA180000001","112 Pine St NE","Fairburn","Fulton","GA",30213,33.564561,-84.574139,73
641707,"GA285600006","524 N Division St NW","Rome","Floyd","GA",30165,34.271851,-85.198828,93
641710,"FL062000002","13217 Washington Dr","Largo","Pinellas","FL",33774,27.893373,-82.810709,86
641716,"GA182000001","12 Hooten St","McDonough","Henry","GA",30253,33.444082,-84.141929,84
641717,"GA285900009","570 N Division St NW","Rome","Floyd","GA",30165,34.272558,-85.198796,98
641718,"IL002003000","841 W 32nd St","Chicago","Cook","IL",60608,41.836298,-87.647924,62
641719,"IL002022000","2764 N Hoyne Ave","Chicago","Cook","IL",60647,41.931708,-87.679059,33
641722,"FL062000004","4200 62nd Ave N","Pinellas Park","Pinellas","FL",33781,27.828177,-82.690854,89
641724,"IA023000001","505 S 6th St","Council Bluffs","Pottawattamie","IA",51501,41.256677,-95.852761,83
641725,"GA170000003","110 Foster Cir","La Fayette","Walker","GA",30728,34.699859,-85.273403,96
641726,"GA213000001","11 Shipp St","Canton","Cherokee","GA",30114,34.235188,-84.48484,71
641729,"IL002025000","244A W 95th St","Chicago","Cook","IL",60628,41.721686,-87.630645,60
641730,"FL046000001","310 Virginia Ct Apt","Crestview","Okaloosa","FL",32536,30.76064,-86.577961,87
